t_10Hz,t_video (secs),Temperature_0,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Temperature_5,dT/dt,CHF Proximity,frame_index_round,frame_index_floor,frame_index_ceil,frame_delta_round
92.0,455.45045855062637,145.6374680299,168.76641167774,158.334271179402,183.491121940199,98.7348671860465,98.8911448737541,0.4242490531560179,0.32283540984447334,13664,13663,13664,15.0
92.1,455.94551339687706,145.67786,168.816691,158.405875,183.551512,98.734068,98.889362,0.4873879999999815,0.323114066604604,13678,13678,13679,14.0
92.2,456.44056824312776,145.67786,168.816691,158.405875,183.551512,98.7351857284768,98.8816142516556,0.4873879999999815,0.323114066604604,13693,13693,13694,15.0
92.3,456.93562308937845,145.72606744186,168.853241405315,158.446507179402,183.598712438538,98.736747,98.870792,0.4391805581399808,0.32344664086452823,13708,13708,13709,15.0
92.4,457.43067793562915,145.92804,169.006375,158.616742,183.796466,98.737003910299,98.8741441428571,0.28137990697598525,0.3248400123328481,13723,13722,13723,15.0
92.5,457.92573278187984,145.92804,169.006375,158.616742,183.796466,98.737561,98.881413,0.30082399999997733,0.3248400123328481,13738,13737,13738,15.0
92.6,458.42078762813054,145.92804,169.006375,158.616742,183.796466,98.7360537043189,98.8852057973422,0.30082399999997733,0.3248400123328481,13753,13752,13753,15.0
92.7,458.91584247438124,146.003450245033,169.143155119205,158.748468056291,183.942833821192,98.730472,98.899251,0.24061289735098512,0.3253602537201714,13767,13767,13768,14.0
92.8,459.41089732063193,146.037006,169.204019,158.807083,184.007964,98.7308735614617,98.8984984817275,0.26965699999999515,0.32559174869156504,13782,13782,13783,15.0
92.9,459.9059521668826,146.037006,169.204019,158.807083,184.007964,98.734027,98.892589,0.26965699999999515,0.32559174869156504,13797,13797,13798,15.0
93.0,460.4010070131333,146.061717083056,169.23612113289,158.821622694352,184.041920591362,98.7342040099667,98.892529757475,0.24494591694397627,0.3257622259009376,13812,13812,13813,15.0
93.1,460.896061859384,146.165248,169.370618,158.882539,184.184187,98.751787,98.886645,0.19171734219202108,0.32647646662298035,13827,13826,13827,15.0
93.2,461.3911167056347,146.165248,169.370618,158.882539,184.184187,98.751787,98.886645,0.21386000000001104,0.32647646662298035,13842,13841,13842,15.0
93.3,461.8861715518854,146.165248,169.370618,158.882539,184.184187,98.7449024086378,98.881994282392,0.21386000000001104,0.32647646662298035,13857,13856,13857,15.0
93.4,462.3812263981361,146.209419906976,169.487008086378,158.958899684385,184.308766275747,98.744224,98.881536,0.19537543853800798,0.32678120047122416,13871,13871,13872,14.0
93.5,462.8762812443868,146.228864,169.538242,158.992513,184.363605,98.7387787009966,98.8945651594684,0.2812930000000051,0.3269153416867263,13886,13886,13887,15.0
93.6,463.3713360906375,146.228864,169.538242,158.992513,184.363605,98.737479,98.897675,0.2812930000000051,0.3269153416867263,13901,13901,13902,15.0
93.7,463.8663909368882,146.244063142384,169.569399274834,159.016282380794,184.395452692052,98.7415873609271,98.8977476456953,0.26609385761599924,0.3270201977698291,13916,13915,13916,15.0
93.8,464.3614457831389,146.306663,169.697725,159.11418,184.526622,98.743304,98.897778,0.30253865116202405,0.3274520626544762,13931,13930,13931,15.0
93.9,464.8565006293896,146.306663,169.697725,159.11418,184.526622,98.7368662790697,98.9012245116279,0.3454580000000078,0.3274520626544762,13946,13945,13946,15.0
94.0,465.3515554756403,146.306663,169.697725,159.11418,184.526622,98.732657,98.903478,0.3454580000000078,0.3274520626544762,13961,13960,13961,15.0
94.1,465.846610321891,146.356965342192,169.800969611295,159.182730611295,184.651445687707,98.7443005548172,98.9003601760797,0.2792915182729985,0.3277990892458384,13975,13975,13976,14.0
94.2,466.3416651681417,146.379108,169.846417,159.212906,184.706392,98.755867,98.897263,0.19207900000000677,0.327951847362617,13990,13990,13991,15.0
94.3,466.83672001439237,146.379108,169.846417,159.212906,184.706392,98.7548093554817,98.8924274219269,0.19207900000000677,0.327951847362617,14005,14005,14006,15.0
94.4,467.33177486064307,146.404795345514,169.879520900332,159.245107063122,184.740871717607,98.753236,98.885234,0.1663916544860058,0.3281290596268261,14020,14019,14020,15.0
94.5,467.82682970689376,146.510157,170.015303,159.377186,184.882297,98.7503688571428,98.8890875548172,0.08379023255801599,0.32885593026988635,14035,14034,14035,15.0
94.6,468.32188455314446,146.510157,170.015303,159.377186,184.882297,98.743647,98.898122,0.09365300000001753,0.32885593026988635,14050,14049,14050,15.0
94.7,468.81693939939515,146.510157,170.015303,159.377186,184.882297,98.7412513708609,98.8969444503311,0.09365300000001753,0.32885593026988635,14065,14064,14065,15.0
94.8,469.31199424564585,146.609201651162,170.14310788372,159.45420716279,185.021954674418,98.731589,98.892195,0.03602768438599924,0.32953922107082373,14079,14079,14080,14.0
94.9,469.80704909189654,146.652121,170.19849,159.487583,185.082473,98.7314000664451,98.8935021196013,0.15947600000001216,0.3298353137512376,14094,14094,14095,15.0
95.0,470.30210393814724,146.652121,170.19849,159.487583,185.082473,98.729628,98.905762,0.15947600000001216,0.3298353137512376,14109,14109,14110,15.0
95.1,470.79715878439794,146.636256860465,170.221389252491,159.48809851495,185.108204644518,98.729628,98.905762,0.1753401395349954,0.32972586997530556,14124,14123,14124,15.0
95.2,471.29221363064863,146.571187,170.315315,159.490213,185.213748,98.7366899205298,98.8888735894039,0.3442072790689963,0.32927696499606257,14139,14138,14139,15.0
95.3,471.7872684768993,146.571187,170.315315,159.490213,185.213748,98.736737,98.888761,0.38848099999998453,0.32927696499606257,14154,14153,14154,15.0
95.4,472.28232332315,146.571187,170.315315,159.490213,185.213748,98.7451751993355,98.9074220930232,0.38848099999998453,0.32927696499606257,14168,14168,14169,14.0
95.5,472.7773781694007,146.593947232558,170.39045872093,159.562663697674,185.294498930232,98.746179,98.909642,0.36551923920200124,0.329433983647263,14183,14183,14184,15.0
95.6,473.2724330156514,146.60381,170.423021,159.594059,185.329491,98.7360048807947,98.9007641788079,0.35484699999997815,0.3295020250627846,14198,14198,14199,15.0
95.7,473.7674878619021,146.60381,170.423021,159.594059,185.329491,98.733323,98.898424,0.35484699999997815,0.3295020250627846,14213,14213,14214,15.0
95.8,474.2625427081528,146.645229335548,170.454161598006,159.632341192691,185.370645219269,98.7453828538206,98.8997507774086,0.31342766445197867,0.3297877694278648,14228,14227,14228,15.0
95.9,474.7575975544035,146.811597,170.579243,159.786108,185.535948,98.750775,98.900344,0.2642897774079813,0.3309355092942765,14243,14242,14243,15.0
96.0,475.2526524006542,146.811597,170.579243,159.786108,185.535948,98.7504515780731,98.897617847176,0.31429299999999216,0.3309355092942765,14258,14257,14258,15.0
96.1,475.7477072469049,146.811597,170.579243,159.786108,185.535948,98.750225,98.895708,0.31429299999999216,0.3309355092942765,14272,14272,14273,14.0
96.2,476.2427620931556,146.915394279069,170.725278833887,159.879552259136,185.670331867109,98.7543546744186,98.8908565116279,0.26002042524899593,0.3316515875995467,14287,14287,14288,15.0
96.3,476.7378169394063,146.959668,170.787569,159.91941,185.727652,98.758681,98.885774,0.41059799999999314,0.3319570238435083,14302,14302,14303,15.0
96.4,477.232871785657,146.959668,170.787569,159.91941,185.727652,98.7469707807308,98.8885545315614,0.41059799999999314,0.3319570238435083,14317,14316,14317,15.0
96.5,477.7279266319077,146.95946647176,170.814042754152,159.940466013289,185.759782299003,98.728295,98.892989,0.410799528239977,0.33195563353730906,14332,14331,14332,15.0
96.6,478.2229814781584,146.958657,170.920379,160.025041,185.888839,98.7341370198675,98.9010402516556,1.0651397152309983,0.3319500491407692,14347,14346,14347,15.0
96.7,478.71803632440907,146.958657,170.920379,160.025041,185.888839,98.74881,98.921262,1.3425820000000215,0.3319500491407692,14362,14361,14362,15.0
96.8,479.21309117065977,146.958657,170.920379,160.025041,185.888839,98.7516484385382,98.9155882292358,1.3425820000000215,0.3319500491407692,14376,14376,14377,14.0
96.9,479.70814601691046,147.075886777408,171.037085833887,160.167475813953,186.032185109634,98.764344,98.890211,1.8707348571430202,0.33275879577735223,14391,14391,14392,15.0
97.0,480.20320086316116,147.12589,171.086866,160.22823,186.093328,98.7635208239202,98.8911147873754,4.3599419999999895,0.33310375879770204,14406,14406,14407,15.0
97.1,480.69825570941185,147.12589,171.086866,160.22823,186.093328,98.75402,98.901546,4.3599419999999895,0.33310375879770204,14421,14420,14421,15.0
97.2,481.19331055566255,147.175414704318,171.135414501661,160.323027039867,186.151317518272,98.75402,98.901546,4.310417295681987,0.333445420608639,14436,14435,14436,15.0
97.3,481.68836540191325,147.370266,171.326425,160.695999,186.379473,98.7556625913621,98.8939769468438,8.80981368106302,0.3347896637992424,14451,14450,14451,15.0
97.4,482.18342024816394,147.370266,171.326425,160.695999,186.379473,98.755696,98.893823,10.780512000000016,0.3347896637992424,14466,14465,14466,15.0
97.5,482.67847509441464,147.370266,171.326425,160.695999,186.379473,98.7593683189368,98.8928354119601,10.780512000000016,0.3347896637992424,14480,14480,14481,14.0
97.6,483.17352994066533,148.023796715231,171.657719927152,161.907201331125,186.9200252649,98.759883,98.892697,11.810266298014,0.33929825180079826,14495,14495,14496,15.0
97.7,483.668584786916,148.301239,171.798364,162.421391,187.149505,98.7518756910299,98.8907270465116,18.048766,0.34121227500901385,14510,14510,14511,15.0
97.8,484.1636396331667,148.301239,171.798364,162.421391,187.149505,98.749583,98.890163,18.048766,0.34121227500901385,14525,14524,14525,15.0
97.9,484.6586944794174,148.946621634551,172.056695149501,163.102830511627,187.485058096345,98.7438362790697,98.8910316511627,17.403383365449002,0.345664650903115,14540,14539,14540,15.0
98.0,485.1537493256681,151.485832,173.07308,165.783904,188.805267,98.741062,98.891451,20.732525279069023,0.36318219540451313,14555,14554,14555,15.0
98.1,485.6488041719188,151.485832,173.07308,165.783904,188.805267,98.7467635529801,98.8737431324503,23.19612600000002,0.36318219540451313,14569,14569,14570,14.0
98.2,486.1438590181695,151.485832,173.07308,165.783904,188.805267,98.751015,98.860539,23.19612600000002,0.36318219540451313,14584,14584,14585,15.0
98.3,486.6389138644202,156.180079681063,174.874205940199,169.526695681063,190.817112488372,98.751794820598,98.8699935581395,20.022233873754004,0.39556694531437986,14599,14599,14600,15.0
98.4,487.1339687106709,158.150778,175.630339,171.097962,191.661708,98.752668,98.88058,23.912261,0.4091624299463533,14614,14614,14615,15.0
98.5,487.6290235569216,158.150778,175.630339,171.097962,191.661708,98.756149564784,98.8811976910299,23.912261,0.4091624299463533,14629,14628,14629,15.0
98.6,488.1240784031723,159.834063013245,176.369898403973,172.427898953642,192.453471609271,98.762109,98.882255,22.228975986755017,0.4207751031337683,14644,14643,14644,15.0
98.7,488.619133249423,166.350005,179.232709,177.576042,195.518363,98.7611025548172,98.88003920598,20.30141631229199,0.4657273864398926,14659,14658,14659,15.0
98.8,489.1141880956737,166.350005,179.232709,177.576042,195.518363,98.758369,98.874021,22.197085999999985,0.4657273864398926,14673,14673,14674,14.0
98.9,489.6092429419244,166.350005,179.232709,177.576042,195.518363,98.7590786345515,98.8739839568106,22.197085999999985,0.4657273864398926,14688,14688,14689,15.0
99.0,490.1042977881751,172.218357279069,182.167546847176,182.299106186046,198.564074734219,98.762641,98.873798,17.495623267287982,0.5062120676609759,14703,14703,14704,15.0
99.1,490.59935263442577,174.681958,183.399625,184.281902,199.842699,98.7613591456953,98.8746541589404,19.458793999999983,0.5232079951547401,14718,14717,14718,15.0
99.2,491.09440748067647,174.681958,183.399625,184.281902,199.842699,98.743285,98.886726,19.458793999999983,0.5232079951547401,14733,14732,14733,15.0
99.3,491.58946232692716,176.202313554817,184.275916521594,185.570492285714,200.72778278073,98.743285,98.886726,17.93843844518298,0.5336966480256674,14748,14747,14748,15.0
99.4,492.08451717317786,182.063039,187.653879,190.5378,204.139638,98.7484240697674,98.8808412159468,15.567851036543999,0.5741287131248961,14763,14762,14763,15.0
99.5,492.57957201942855,182.063039,187.653879,190.5378,204.139638,98.748619,98.880618,17.00978599999999,0.5741287131248961,14777,14777,14778,14.0
99.6,493.07462686567925,182.063039,187.653879,190.5378,204.139638,98.7494646478405,98.8687564717607,17.00978599999999,0.5741287131248961,14792,14792,14793,15.0
99.7,493.56968171192995,186.651421312292,190.541531322259,194.505910744186,207.012284790697,98.749598,98.866886,13.330899524916987,0.6057831173596516,14807,14807,14808,15.0
99.8,494.06473655818064,188.547091,191.734552,196.145318,208.199106,98.7394771129568,98.8744878870431,14.871103000000005,0.6188609932876292,14822,14821,14822,15.0
99.9,494.55979140443134,188.547091,191.734552,196.145318,208.199106,98.736295,98.876878,14.871103000000005,0.6188609932876292,14837,14836,14837,15.0
100.0,495.05484625068203,189.713980546357,192.533984033112,197.18986634437,208.973425440397,98.7533819834437,98.8821139403973,13.704213453643007,0.62691114928678,14852,14851,14852,15.0
100.1,495.54990109693273,194.140752,195.56675,201.152518,211.910923,98.762226,98.884824,12.03084633887002,0.6574506299819916,14866,14866,14867,14.0
100.2,496.0449559431834,194.140752,195.56675,201.152518,211.910923,98.7559770697674,98.8847341395348,13.150221000000016,0.6574506299819916,14881,14881,14882,15.0
100.3,496.5400107894341,194.140752,195.56675,201.152518,211.910923,98.75103,98.884663,13.150221000000016,0.6574506299819916,14896,14896,14897,15.0
100.4,497.0350656356848,197.630890036544,198.090242378737,204.286737282392,214.328131916943,98.7534186245847,98.8903987940199,10.384735544850997,0.6815284492927094,14911,14911,14912,15.0
100.5,497.5301204819355,199.072825,199.132812,205.581626,215.326791,98.756278,98.897265,11.680376999999993,0.6914760929516056,14926,14925,14926,15.0
100.6,498.0251753281862,199.072825,199.132812,205.581626,215.326791,98.7564745813953,98.8872933820598,11.680376999999993,0.6914760929516056,14941,14940,14941,15.0
100.7,498.5202301744369,199.982320837209,199.817904558139,206.410232139534,215.979837488372,98.756831,98.869214,10.770881162791,0.6977505371721134,14956,14955,14956,15.0
100.8,499.0152850206876,203.418194,202.406032,209.540522,218.446902,98.7489403820598,98.8748410299003,9.54510970764099,0.7214539931162643,14970,14970,14971,14.0
100.9,499.5103398669383,203.418194,202.406032,209.540522,218.446902,98.72558,98.8915,10.44360900000001,0.7214539931162643,14985,14985,14986,15.0
101.0,500.005394713189,203.418194,202.406032,209.540522,218.446902,98.7307350463576,98.8902430728476,10.44360900000001,0.7214539931162643,15000,15000,15001,15.0
101.1,500.5004495594397,206.17159833887,204.58132778073,212.086291594684,220.489743156146,98.759424,98.883248,8.290193392026993,0.7404492223784014,15015,15015,15016,15.0
101.2,500.9955044056904,207.290973,205.465677,213.121254,221.320244,98.7591987508305,98.8842242458471,9.392651999999998,0.7481715819382463,15030,15029,15030,15.0
101.3,501.4905592519411,207.290973,205.465677,213.121254,221.320244,98.754904,98.902838,9.392651999999998,0.7481715819382463,15045,15044,15045,15.0
101.4,501.9856140981918,208.015625581395,206.057227744186,213.785089395348,221.872898209302,98.754904,98.902838,8.667999418605007,0.753170826591375,15060,15059,15060,15.0
101.5,502.48066894444247,210.753202,208.291975,216.292912,223.960703,98.7663989271523,98.9054299933774,7.786268115894018,0.7720568619476507,15074,15074,15075,14.0
101.6,502.97572379069317,210.753202,208.291975,216.292912,223.960703,98.767042,98.905575,8.537238000000002,0.7720568619476507,15089,15089,15090,15.0
101.7,503.47077863694386,210.753202,208.291975,216.292912,223.960703,98.7427178803986,98.896140847176,8.537238000000002,0.7720568619476507,15104,15104,15105,15.0
101.8,503.96583348319456,212.963303707641,210.142592255813,218.350497116279,225.662868953488,98.73833,98.894439,6.835549953487998,0.7873039464519594,15119,15118,15119,15.0
101.9,504.46088832944525,213.861803,210.894946,219.186991999999,226.354871,98.7628278604651,98.8979500697674,7.819769999999977,0.7935025275354889,15134,15133,15134,15.0
102.0,504.95594317569595,213.861803,210.894946,219.186992,226.354871,98.771249,98.899157,7.819769999999977,0.7935025275354889,15149,15148,15149,15.0
102.1,505.45099802194665,214.461791730897,211.408895767441,219.748759122923,226.826532076411,98.7519643687707,98.8867242425249,7.219781269102981,0.7976417392513985,15164,15163,15164,15.0
102.2,505.94605286819734,216.683625,213.312116,221.829052999999,228.573152,98.741328,98.879867,6.557271571428004,0.8129697576368766,15178,15178,15179,14.0
102.3,506.44110771444804,216.683625,213.312116,221.829052999999,228.573152,98.7453900033222,98.8885747740863,7.181000999999981,0.8129697576368766,15193,15193,15194,15.0
102.4,506.93616256069873,216.683625,213.312116,221.829052999999,228.573152,98.748829,98.895947,7.181000999999981,0.8129697576368766,15208,15208,15209,15.0
102.5,507.43121740694943,218.539470115894,214.918494195364,223.564142155629,230.028221453642,98.7386496556291,98.8945874933774,5.761961910596,0.8257728911809645,15223,15222,15223,15.0
102.6,507.9262722532001,219.29044,215.568517,224.266248,230.617017,98.725715,98.89286,6.603654000000006,0.8309536940569446,15238,15237,15238,15.0
102.7,508.4213270994508,219.29044,215.568517,224.266248,230.617017,98.7291833388704,98.8957739468438,6.603654000000006,0.8309536940569446,15253,15252,15253,15.0
102.8,508.9163819457015,219.798853661129,216.01607878073,224.739892438538,231.018736069767,98.73595,98.901459,6.095240338871008,0.8344611462378005,15267,15267,15268,14.0
102.9,509.4114367919522,221.681573,217.673456,226.493856999999,232.506352,98.7392860564784,98.8996858870431,5.533200072847023,0.8474496800950511,15282,15282,15283,15.0
103.0,509.9064916382029,221.681573,217.673456,226.493857,232.506351999999,98.750093,98.893942,6.059026000000017,0.8474496800950511,15297,15297,15298,15.0
103.1,510.4015464844536,221.681573,217.673456,226.493856999999,232.506352,98.7500229867109,98.893204,6.059026000000017,0.8474496800950511,15312,15312,15313,15.0
103.2,510.8966013307043,223.240896571428,219.081119571428,227.952548428571,233.753356285714,98.749579,98.888524,4.863768508305981,0.8582071661333296,15327,15326,15327,15.0
103.3,511.391656176955,223.864626,219.644185,228.536025,234.252158,98.7494906943521,98.8888972558139,5.56187899999901,0.8625101605486463,15342,15341,15342,15.0
103.4,511.8867110232057,223.864626,219.644185,228.536025,234.252158,98.746921,98.899759,5.561879000000005,0.8625101605486463,15357,15356,15357,15.0
103.5,512.3817658694563,224.30143202649,220.035477682119,228.941434519867,234.594117403973,98.746921,98.899759,5.125072973508992,0.8655236048507157,15371,15371,15372,14.0
103.6,512.876820715707,225.894094,221.462190999999,230.41962,235.840954,98.7457568571428,98.8905849568106,4.645499903654013,0.8765110863828781,15386,15386,15387,15.0
103.7,513.3718755619577,225.894094,221.462190999999,230.41962,235.840954,98.745674,98.889932,5.083520999998996,0.8765110863828781,15401,15401,15402,15.0
103.8,513.8669304082084,225.894094,221.462190999999,230.41962,235.840954,98.7396440996677,98.9069810033222,5.083520999998996,0.8765110863828781,15416,15416,15417,15.0
103.9,514.3619852544591,227.214773072847,222.697524324503,231.642394569536,236.895995986754,98.738414,98.910459,4.074128086092998,0.8856222079919663,15431,15430,15431,15.0
104.0,514.8570401007098,227.740599,223.189369999999,232.12924,237.316059,98.7442531362126,98.9052469734219,4.661385999999993,0.8892497841881838,15446,15445,15446,15.0
104.1,515.3520949469605,227.740599,223.189369999999,232.12924,237.316059,98.746403,98.903328,4.661385999999993,0.8892497841881838,15461,15460,15461,15.0
104.2,515.8471497932112,228.104665079734,223.530013189368,232.474858604651,237.604138136212,98.7341858139534,98.8998374651162,4.2973199202660055,0.8917614089987818,15475,15475,15476,14.0
104.3,516.3422046394619,229.426504999999,224.766809999999,233.72972,238.650087,98.726946,98.897769,3.881735627908,0.9008805390803387,15490,15490,15491,15.0
104.4,516.8372594857126,229.426505,224.766809999999,233.729719999999,238.650087,98.730118102649,98.894271,4.238363999998995,0.9008805390803457,15505,15505,15506,15.0
104.5,517.3323143319633,229.426504999999,224.766809999999,233.72972,238.650087,98.732971,98.891125,4.23836399999999,0.9008805390803387,15520,15519,15520,15.0
104.6,517.827369178214,230.539593903654,225.820407767441,234.751505488372,239.532761312292,98.7373774318936,98.8965728671096,3.384146830564987,0.9085595343574163,15535,15534,15535,15.0
104.7,518.3224240244647,230.977614999999,226.235018,235.153597,239.880109999999,98.743333,98.903936,3.8678660000000207,0.9115813612025574,15550,15549,15550,15.0
104.8,518.8174788707154,230.977614999999,226.235018,235.153597,239.880109999999,98.7457821694352,98.9058579534883,3.8678660000000207,0.9115813612025574,15565,15564,15565,15.0
104.9,519.3125337169661,231.28890115894,226.53352310596,235.438096337748,240.124045125827,98.750933,98.9099,3.5565798410599996,0.9137288670634806,15579,15579,15580,14.0
105.0,519.8075885632168,232.401985,227.600905,236.455397,240.996298,98.7445188073089,98.9078532724252,3.2066936511619986,0.921407827414648,15594,15594,15595,15.0
105.1,520.3026434094675,232.401985,227.600905,236.455397,240.996298,98.722117,98.900705,3.502124999999012,0.921407827414648,15609,15609,15610,15.0
105.2,520.7976982557182,232.401985,227.600905,236.455397,240.996298,98.7249129202657,98.9006167342192,3.502124999999012,0.921407827414648,15624,15623,15624,15.0
105.3,521.2927531019689,233.308240627907,228.500535671096,237.308351578073,241.710509534883,98.745494,98.899967,2.8101551461789995,0.9276599180281393,15639,15638,15639,15.0
105.4,521.7878079482196,233.664868999999,228.854557,237.644005,241.991565,98.7453104437086,98.8998565562914,3.2165140000010126,0.9301202314639966,15654,15653,15654,15.0
105.5,522.2828627944702,233.664868999999,228.854557,237.644005,241.991564999999,98.736255,98.894408,3.2165140000010126,0.9301202314639966,15668,15668,15669,14.0
105.6,522.777917640721,233.923740734219,229.11139961794,237.877075777408,242.194960116279,98.736255,98.894408,2.957642265781004,0.9319061398653083,15683,15683,15684,15.0
105.7,523.2729724869716,234.845480999999,230.025915,238.706949,242.919169999999,98.7312879169435,98.9179175149501,2.6646194883729777,0.9382650561426832,15698,15698,15699,15.0
105.8,523.7680273332223,234.845480999999,230.025915,238.706949,242.919169999999,98.730838,98.920047,2.907994000000997,0.9382650561426832,15713,15713,15714,15.0
105.9,524.263082179473,234.845481,230.025915,238.706949,242.91917,98.7375443509933,98.9141039006622,2.907994000000002,0.9382650561426898,15728,15727,15728,15.0
106.0,524.7581370257237,235.608678651162,230.786561279069,239.432085860465,243.529969488372,98.739071,98.912751,2.318861458472014,0.9435302161308142,15743,15742,15743,15.0
106.1,525.2531918719744,235.904109999999,231.081005,239.712784,243.766408,98.746456,98.9034974285714,2.631359000000998,0.9455683425778311,15758,15757,15758,15.0
106.2,525.7482467182251,235.904109999999,231.081005,239.712784,243.766408,98.74941,98.899796,2.631359000000998,0.9455683425778311,15772,15772,15773,14.0
106.3,526.2433015644758,236.118395774086,231.299920641196,239.905522857142,243.928599382059,98.7491581461794,98.9040408372093,2.4170732259140095,0.9470466606544516,15787,15787,15788,15.0
106.4,526.7383564107265,236.881383,232.079393,240.591789999999,244.506099,98.748998,98.90674,2.180889496687996,0.9523103689575577,15802,15802,15803,15.0
106.5,527.2334112569772,236.881383,232.079393,240.59179,244.506099,98.7506812558139,98.9117677674418,2.38387800000001,0.9523103689575577,15817,15817,15818,15.0
106.6,527.7284661032279,236.881383,232.079393,240.59179,244.506099,98.752288,98.916567,2.38387800000001,0.9523103689575577,15832,15831,15832,15.0
106.7,528.2235209494786,237.510100488372,232.731721674418,241.174637581395,245.005176651162,98.7451977242524,98.9189955348837,1.8951152757470027,0.9566477750784627,15847,15846,15847,15.0
106.8,528.7185757957293,237.753475,232.984236,241.400256,245.198368,98.734937,98.92251,2.1405379999999923,0.9583267709962333,15862,15861,15862,15.0
106.9,529.21363064198,237.753475,232.984236,241.400255999999,245.198368,98.7375292980132,98.9218303609271,2.1405379999999923,0.9583267709962333,15876,15876,15877,14.0
107.0,529.7086854882307,237.927540109634,233.171050252491,241.559327355481,245.329770803986,98.743355,98.920303,1.966472890365992,0.9595276141188216,15891,15891,15892,15.0
107.1,530.2037403344814,238.535469,233.823506,242.11489,245.7887,98.7407580033222,98.9194739302325,1.7797728704310032,0.9637216035320576,15906,15906,15907,15.0
107.2,530.6987951807321,238.535469,233.823506,242.11489,245.7887,98.730747,98.916278,1.940148999999991,0.9637216035320576,15921,15920,15921,15.0
107.3,531.1938500269828,238.535469,233.823506,242.11489,245.7887,98.7309886146179,98.9147942225913,1.940148999999991,0.9637216035320576,15936,15935,15936,15.0
107.4,531.6889048732335,239.062272496688,234.376154768211,242.593509721854,246.181535278145,98.733093,98.901871,1.5313042674310111,0.9673559238003951,15951,15950,15951,15.0
107.5,532.1839597194842,239.265261,234.589101999999,242.777932,246.332903,98.7330938106312,98.9018921727574,1.7324979999999925,0.9687563040872844,15966,15965,15966,15.0
107.6,532.6790145657349,239.265261,234.589101999999,242.777932,246.332903,98.733337,98.908244,1.7324979999999925,0.9687563040872844,15980,15980,15981,14.0
107.7,533.1740694119856,239.405215764119,234.74486230897,242.907483511627,246.440743395348,98.733337,98.908244,1.5925432358810099,0.9697218262204631,15995,15995,15996,15.0
107.8,533.6691242582363,239.894013,235.288861,243.359947,246.81738,98.7376784019933,98.9052269867109,1.4238710629130082,0.9730939482975529,16010,16010,16011,15.0
107.9,534.164179104487,239.894013,235.288861,243.359946999999,246.81738,98.738159,98.904893,1.5451970000000017,0.9730939482975529,16025,16024,16025,15.0
108.0,534.6592339507376,239.894013,235.288861,243.359947,246.81738,98.7294862026578,98.9184690664451,1.5451970000000017,0.9730939482975529,16040,16039,16040,15.0
108.1,535.1542887969883,240.315241870431,235.750270674418,243.731536328903,247.141884225913,98.727327,98.921849,1.2158682093029825,0.9759999286698187,16055,16054,16055,15.0
108.2,535.649343643239,240.475618,235.925945,243.873013,247.265434,98.7222228139535,98.9278636511628,1.3703849999999989,0.9771063340409191,16069,16069,16070,14.0
108.3,536.1443984894897,240.475618,235.925945,243.873013,247.265434,98.720011,98.93047,1.3703849999999989,0.9771063340409191,16084,16084,16085,15.0
108.4,536.6394533357404,240.593576764119,236.060823564784,243.983230833887,247.351628631229,98.7308618305647,98.9117517940199,1.2524262358809892,0.977920109822517,16099,16099,16100,15.0
108.5,537.1345081819911,240.997759,236.522981,244.360889,247.646972,98.738156,98.899169,1.1150696710959949,0.9807084886035986,16114,16114,16115,15.0
108.6,537.6295630282418,240.997759,236.522981,244.360889,247.646972,98.7424235382059,98.9105147807308,1.2149770000000046,0.9807084886035986,16129,16128,16129,15.0
108.7,538.1246178744925,240.997759,236.522981,244.360889,247.646972,98.746777,98.922089,1.2149770000000046,0.9807084886035986,16144,16143,16144,15.0
108.8,538.6196727207432,241.317884062913,236.912175182119,244.658858804635,247.897362241721,98.7476147284768,98.9190623807947,0.9658015298019791,0.9829169724345946,16159,16158,16159,15.0
108.9,539.1147275669939,241.43921,237.059678,244.771788,247.992258999999,98.748903,98.914408,1.0840589999999963,0.9837539777221495,16173,16173,16174,14.0
109.0,539.6097824132446,241.43921,237.059678,244.771788,247.992258999999,98.7425096976744,98.9144673488372,1.0840589999999963,0.9837539777221495,16188,16188,16189,15.0
109.1,540.1048372594953,241.531110079734,237.17109136877,244.853711734219,248.055764900332,98.727035,98.914611,0.9921589202660073,0.9843879794410805,16203,16203,16204,15.0
109.2,540.599892105746,241.846003,237.552846,245.134420999999,248.273366,98.7289108870431,98.9137781561461,0.8606839568099929,0.9865603676838953,16218,16217,16218,15.0
109.3,541.0949469519967,241.846003,237.552846,245.134421,248.273366,98.736941,98.910213,0.9293609999990053,0.9865603676838953,16233,16232,16233,15.0
109.4,541.5900017982474,241.846003,237.552846,245.134420999999,248.273366,98.7364955448505,98.9108671893687,0.9293609999990053,0.9865603676838953,16248,16247,16248,15.0
109.5,542.0850566444981,242.112828671096,237.885116292358,245.355736870431,248.458934667774,98.731975,98.917506,0.7123288006640109,0.9884011488303259,16263,16262,16263,15.0
109.6,542.5801114907488,242.212736,238.009528,245.438604,248.528417,98.731975,98.917506,0.7798429999999996,0.9890903910860703,16277,16277,16278,14.0
109.7,543.0751663369995,242.212736,238.009528,245.438604,248.528417,98.7374995946843,98.9073053820598,0.7798429999999996,0.9890903910860703,16292,16292,16293,15.0
